"log_date","app_name","action_name","user_id","battle_count"
"703116501","game-01","battle",1854,1
"703116501","game-01","battle",1854,1
"703116501","game-01","battle",1854,1
"703116501","game-01","battle",1854,8
"703116501","game-01","battle",1854,1
"703116501","game-01","battle",1854,1
"703116501","game-01","battle",1854,1
"703116501","game-01","battle",1854,1
"703116501","game-01","battle",1854,2
"703116501","game-01","battle",1854,9
"703116501","game-01","battle",1854,1
"703116501","game-01","battle",1854,1
"703116501","game-01","battle",1854,1
"703116501","game-01","battle",1854,2
"703116501","game-01","battle",1854,1
"703116501","game-01","battle",1854,1
"703116501","game-01","battle",1854,1
"703116501","game-01","battle",1854,1
"703116501","game-01","battle",1854,1
