"log_date","app_name","action_name","user_id","battle_count"
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,3
"702937601","game-01","battle",1676,2
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,2
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,3
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,1
"702937601","game-01","battle",1676,1
