"log_date"	"app_name"	"user_id"	"payment"
"2013-07-21"	"game-01"	776853	324
"2013-07-21"	"game-01"	776853	571
"2013-07-21"	"game-01"	698195	1333
"2013-07-21"	"game-01"	183356	810
"2013-07-21"	"game-01"	183356	571
"2013-07-21"	"game-01"	804005	1333
"2013-07-21"	"game-01"	804005	162
"2013-07-21"	"game-01"	518124	1142
"2013-07-21"	"game-01"	518124	1333
"2013-07-21"	"game-01"	518124	81
"2013-07-21"	"game-01"	748904	81
"2013-07-21"	"game-01"	692383	81
"2013-07-21"	"game-01"	347231	324
"2013-07-21"	"game-01"	429098	162
"2013-07-21"	"game-01"	429098	81
"2013-07-21"	"game-01"	218451	81
"2013-07-21"	"game-01"	822191	1333
"2013-07-21"	"game-01"	822191	162
"2013-07-21"	"game-01"	288034	81
"2013-07-21"	"game-01"	288034	81
"2013-07-21"	"game-01"	600591	162
"2013-07-21"	"game-01"	99774	81
"2013-07-21"	"game-01"	336139	162
"2013-07-21"	"game-01"	981360	571
"2013-07-21"	"game-01"	981360	1333
"2013-07-21"	"game-01"	499459	162
"2013-07-21"	"game-01"	918669	81
"2013-07-21"	"game-01"	918669	162
"2013-07-21"	"game-01"	638631	762
"2013-07-21"	"game-01"	638631	162
