"log_date"	"app_name"	"user_id"	"payment"
"2013-06-24"	"game-01"	776853	571
"2013-06-24"	"game-01"	776853	952
"2013-06-24"	"game-01"	698195	571
"2013-06-24"	"game-01"	804005	162
"2013-06-24"	"game-01"	804005	571
"2013-06-24"	"game-01"	692383	333
"2013-06-24"	"game-01"	144019	162
"2013-06-24"	"game-01"	816387	81
"2013-06-24"	"game-01"	816387	333
"2013-06-24"	"game-01"	596056	333
"2013-06-24"	"game-01"	624012	243
"2013-06-24"	"game-01"	660000	333
"2013-06-24"	"game-01"	266848	1142
"2013-06-24"	"game-01"	266848	81
"2013-06-24"	"game-01"	266848	1333
"2013-06-24"	"game-01"	266848	81
"2013-06-24"	"game-01"	266848	1333
"2013-06-24"	"game-01"	211199	333
"2013-06-24"	"game-01"	726093	81
"2013-06-24"	"game-01"	726093	162
