"log_date"	"log_hour"	"app_name"	"user_id"	"count"
"2013-08-30"	2	"game-01"	1973	50
"2013-08-30"	17	"game-01"	1973	191
"2013-08-30"	11	"game-01"	2527	4
"2013-08-30"	19	"game-01"	4005	9
"2013-08-30"	16	"game-01"	4005	15
"2013-08-30"	5	"game-01"	4729	92
"2013-08-30"	6	"game-01"	4729	36
"2013-08-30"	12	"game-01"	4729	71
"2013-08-30"	14	"game-01"	5252	11
"2013-08-30"	9	"game-01"	5252	21
"2013-08-30"	15	"game-01"	6817	147
"2013-08-30"	21	"game-01"	6817	15
"2013-08-30"	2	"game-01"	6817	235
"2013-08-30"	19	"game-01"	6817	74
"2013-08-30"	3	"game-01"	6817	58
"2013-08-30"	20	"game-01"	6817	131
"2013-08-30"	1	"game-01"	6817	31
"2013-08-30"	0	"game-01"	6817	67
"2013-08-30"	18	"game-01"	6817	28
"2013-08-30"	6	"game-01"	6817	172
"2013-08-30"	23	"game-01"	6817	33
"2013-08-30"	7	"game-01"	6817	147
"2013-08-30"	14	"game-01"	6817	13
"2013-08-30"	22	"game-01"	6817	36
"2013-08-30"	7	"game-01"	4176	62
"2013-08-30"	6	"game-01"	4176	220
"2013-08-30"	0	"game-01"	4176	69
"2013-08-30"	14	"game-01"	4176	55
"2013-08-30"	9	"game-01"	7271	67
"2013-08-30"	3	"game-01"	5105	157
"2013-08-30"	4	"game-01"	5105	75
"2013-08-30"	11	"game-01"	7325	51
"2013-08-30"	1	"game-01"	7325	242
"2013-08-30"	1	"game-01"	6956	75
"2013-08-30"	15	"game-01"	7829	224
"2013-08-30"	18	"game-01"	7829	54
"2013-08-30"	14	"game-01"	7829	52
"2013-08-30"	6	"game-01"	5418	4
"2013-08-30"	11	"game-01"	5765	119
"2013-08-30"	22	"game-01"	3700	70
"2013-08-30"	21	"game-01"	3700	128
"2013-08-30"	4	"game-01"	5920	36
"2013-08-30"	5	"game-01"	5920	8
"2013-08-30"	7	"game-01"	9540	102
"2013-08-30"	3	"game-01"	9540	120
"2013-08-30"	21	"game-01"	9540	137
"2013-08-30"	6	"game-01"	9540	1732
"2013-08-30"	20	"game-01"	9540	65
"2013-08-30"	0	"game-01"	9540	329
"2013-08-30"	10	"game-01"	9540	14
"2013-08-30"	19	"game-01"	9540	12
"2013-08-30"	12	"game-01"	9540	7
"2013-08-30"	23	"game-01"	9540	11
"2013-08-30"	2	"game-01"	9540	389
"2013-08-30"	16	"game-01"	9540	147
"2013-08-30"	1	"game-01"	9540	31
"2013-08-30"	17	"game-01"	9540	119
"2013-08-30"	4	"game-01"	9540	512
"2013-08-30"	5	"game-01"	9540	128
"2013-08-30"	15	"game-01"	7093	98
"2013-08-30"	14	"game-01"	7093	20
"2013-08-30"	0	"game-01"	7093	27
"2013-08-30"	16	"game-01"	7093	48
"2013-08-30"	17	"game-01"	7093	144
"2013-08-30"	19	"game-01"	2554	98
"2013-08-30"	0	"game-01"	2554	177
"2013-08-30"	5	"game-01"	2554	71
"2013-08-30"	2	"game-01"	2554	94
"2013-08-30"	21	"game-01"	2554	33
"2013-08-30"	7	"game-01"	2554	56
"2013-08-30"	6	"game-01"	2554	3
"2013-08-30"	17	"game-01"	2554	121
"2013-08-30"	20	"game-01"	1905	20
"2013-08-30"	21	"game-01"	1905	86
"2013-08-30"	22	"game-01"	1905	126
"2013-08-30"	2	"game-01"	5832	11
"2013-08-30"	10	"game-01"	5832	307
"2013-08-30"	0	"game-01"	5832	6
"2013-08-30"	20	"game-01"	5832	49
"2013-08-30"	9	"game-01"	5832	8
"2013-08-30"	7	"game-01"	5832	237
"2013-08-30"	12	"game-01"	5832	143
"2013-08-30"	1	"game-01"	5832	15
"2013-08-30"	8	"game-01"	5832	5
"2013-08-30"	5	"game-01"	5832	1
"2013-08-30"	11	"game-01"	5832	111
"2013-08-30"	4	"game-01"	5832	41
"2013-08-30"	3	"game-01"	5832	86
"2013-08-30"	18	"game-01"	2016	3
"2013-08-30"	23	"game-01"	687	11
"2013-08-30"	10	"game-01"	3068	8
"2013-08-30"	3	"game-01"	3068	61
"2013-08-30"	3	"game-01"	4269	91
"2013-08-30"	7	"game-01"	8545	1
"2013-08-30"	6	"game-01"	8545	29
"2013-08-30"	3	"game-01"	553	198
"2013-08-30"	15	"game-01"	553	77
"2013-08-30"	12	"game-01"	553	160
"2013-08-30"	17	"game-01"	553	17
"2013-08-30"	4	"game-01"	553	110
"2013-08-30"	0	"game-01"	7466	36
"2013-08-30"	3	"game-01"	2170	157
"2013-08-30"	20	"game-01"	2498	3
"2013-08-30"	18	"game-01"	2498	6
"2013-08-30"	23	"game-01"	6929	14
"2013-08-30"	21	"game-01"	6929	53
"2013-08-30"	8	"game-01"	6929	20
"2013-08-30"	4	"game-01"	6929	406
"2013-08-30"	9	"game-01"	6929	12
"2013-08-30"	15	"game-01"	6929	128
"2013-08-30"	3	"game-01"	6929	8
"2013-08-30"	21	"game-01"	4538	54
"2013-08-30"	14	"game-01"	852	112
"2013-08-30"	20	"game-01"	852	208
"2013-08-30"	21	"game-01"	852	59
"2013-08-30"	1	"game-01"	852	251
"2013-08-30"	11	"game-01"	852	107
"2013-08-30"	0	"game-01"	852	49
"2013-08-30"	10	"game-01"	852	148
"2013-08-30"	16	"game-01"	2435	11
"2013-08-30"	17	"game-01"	2435	55
"2013-08-30"	5	"game-01"	2435	137
"2013-08-30"	11	"game-01"	8019	193
"2013-08-30"	21	"game-01"	5687	107
"2013-08-30"	4	"game-01"	6370	112
"2013-08-30"	7	"game-01"	6370	24
"2013-08-30"	15	"game-01"	7194	32
"2013-08-30"	14	"game-01"	7194	231
"2013-08-30"	6	"game-01"	6252	57
"2013-08-30"	10	"game-01"	6252	200
"2013-08-30"	4	"game-01"	6252	59
"2013-08-30"	1	"game-01"	359	2
"2013-08-30"	18	"game-01"	3481	36
"2013-08-30"	6	"game-01"	3481	11
"2013-08-30"	17	"game-01"	3481	36
"2013-08-30"	15	"game-01"	3481	65
"2013-08-30"	11	"game-01"	4607	96
"2013-08-30"	14	"game-01"	4607	44
"2013-08-30"	16	"game-01"	4607	424
"2013-08-30"	12	"game-01"	4607	29
"2013-08-30"	2	"game-01"	4607	61
"2013-08-30"	6	"game-01"	4607	45
"2013-08-30"	4	"game-01"	4607	3
"2013-08-30"	15	"game-01"	4607	97
"2013-08-30"	17	"game-01"	4607	2
"2013-08-30"	5	"game-01"	4607	24
"2013-08-30"	3	"game-01"	4607	194
"2013-08-30"	10	"game-01"	4607	8
"2013-08-30"	7	"game-01"	9697	15
"2013-08-30"	23	"game-01"	8460	80
"2013-08-30"	6	"game-01"	8460	23
"2013-08-30"	9	"game-01"	4420	21
"2013-08-30"	8	"game-01"	4420	5
"2013-08-30"	21	"game-01"	9156	80
"2013-08-30"	20	"game-01"	9156	22
"2013-08-30"	12	"game-01"	9156	7
"2013-08-30"	6	"game-01"	9219	144
"2013-08-30"	11	"game-01"	9219	52
"2013-08-30"	4	"game-01"	9219	19
"2013-08-30"	12	"game-01"	9219	5
"2013-08-30"	0	"game-01"	9219	41
"2013-08-30"	23	"game-01"	2243	20
"2013-08-30"	3	"game-01"	2243	50
"2013-08-30"	1	"game-01"	2243	46
"2013-08-30"	0	"game-01"	2243	53
"2013-08-30"	9	"game-01"	2243	17
"2013-08-30"	12	"game-01"	2243	12
"2013-08-30"	22	"game-01"	2243	10
"2013-08-30"	12	"game-01"	2211	73
"2013-08-30"	14	"game-01"	2211	4
"2013-08-30"	15	"game-01"	2211	251
"2013-08-30"	9	"game-01"	2211	66
"2013-08-30"	5	"game-01"	2744	197
"2013-08-30"	4	"game-01"	2744	660
"2013-08-30"	0	"game-01"	2744	140
"2013-08-30"	21	"game-01"	2744	67
"2013-08-30"	11	"game-01"	2744	372
"2013-08-30"	10	"game-01"	2744	91
"2013-08-30"	20	"game-01"	2744	497
"2013-08-30"	7	"game-01"	2744	258
"2013-08-30"	6	"game-01"	2744	55
"2013-08-30"	3	"game-01"	2744	332
"2013-08-30"	9	"game-01"	2744	135
"2013-08-30"	8	"game-01"	2744	329
"2013-08-30"	22	"game-01"	2744	108
"2013-08-30"	23	"game-01"	2744	161
"2013-08-30"	1	"game-01"	2744	110
"2013-08-30"	19	"game-01"	2744	98
"2013-08-30"	2	"game-01"	2744	6
"2013-08-30"	12	"game-01"	2761	370
"2013-08-30"	5	"game-01"	2761	386
"2013-08-30"	8	"game-01"	2761	29
"2013-08-30"	9	"game-01"	2761	7
"2013-08-30"	2	"game-01"	2761	102
"2013-08-30"	6	"game-01"	2761	104
"2013-08-30"	20	"game-01"	2761	115
"2013-08-30"	1	"game-01"	8963	9
"2013-08-30"	4	"game-01"	8963	241
"2013-08-30"	8	"game-01"	8963	20
"2013-08-30"	12	"game-01"	8963	166
