"log_date"	"app_name"	"user_id"	"payment"
"2013-09-22"	"game-01"	698195	1333
"2013-09-22"	"game-01"	183356	1333
"2013-09-22"	"game-01"	183356	1142
"2013-09-22"	"game-01"	183356	162
"2013-09-22"	"game-01"	804005	1333
"2013-09-22"	"game-01"	483106	243
"2013-09-22"	"game-01"	483106	162
"2013-09-22"	"game-01"	748904	333
"2013-09-22"	"game-01"	748904	243
"2013-09-22"	"game-01"	73861	333
"2013-09-22"	"game-01"	73861	81
"2013-09-22"	"game-01"	692383	243
"2013-09-22"	"game-01"	484271	2571
"2013-09-22"	"game-01"	936368	567
"2013-09-22"	"game-01"	936368	81
"2013-09-22"	"game-01"	196570	1905
"2013-09-22"	"game-01"	923467	571
"2013-09-22"	"game-01"	570270	162
"2013-09-22"	"game-01"	570270	333
"2013-09-22"	"game-01"	829650	571
"2013-09-22"	"game-01"	118158	162
"2013-09-22"	"game-01"	118158	571
"2013-09-22"	"game-01"	55168	81
"2013-09-22"	"game-01"	120216	1905
"2013-09-22"	"game-01"	49270	571
"2013-09-22"	"game-01"	130378	0
"2013-09-22"	"game-01"	696594	571
"2013-09-22"	"game-01"	696594	333
"2013-09-22"	"game-01"	259233	81
"2013-09-22"	"game-01"	259233	571
"2013-09-22"	"game-01"	800232	1905
"2013-09-22"	"game-01"	800232	2571
"2013-09-22"	"game-01"	966836	571
"2013-09-22"	"game-01"	964100	571
"2013-09-22"	"game-01"	964100	162
"2013-09-22"	"game-01"	341839	333
"2013-09-22"	"game-01"	341839	81
