"log_date","app_name","user_id"
"2013-08-07","game-01",2949
"2013-08-07","game-01",1940
"2013-08-07","game-01",1218
"2013-08-07","game-01",1638
"2013-08-07","game-01",2708
"2013-08-07","game-01",1586
"2013-08-07","game-01",3000
"2013-08-07","game-01",2704
"2013-08-07","game-01",4145
"2013-08-07","game-01",1765
"2013-08-07","game-01",3244
"2013-08-07","game-01",4056
"2013-08-07","game-01",2249
"2013-08-07","game-01",565
"2013-08-07","game-01",4276
"2013-08-07","game-01",4266
"2013-08-07","game-01",3680
"2013-08-07","game-01",1050
"2013-08-07","game-01",2202
"2013-08-07","game-01",2717
"2013-08-07","game-01",2167
"2013-08-07","game-01",24
"2013-08-07","game-01",3897
"2013-08-07","game-01",2096
"2013-08-07","game-01",1536
"2013-08-07","game-01",2191
"2013-08-07","game-01",2395
"2013-08-07","game-01",1590
"2013-08-07","game-01",4370
"2013-08-07","game-01",2716
"2013-08-07","game-01",4380
"2013-08-07","game-01",4378
"2013-08-07","game-01",2892
"2013-08-07","game-01",164
"2013-08-07","game-01",2984
"2013-08-07","game-01",4141
"2013-08-07","game-01",2975
"2013-08-07","game-01",3980
"2013-08-07","game-01",3790
"2013-08-07","game-01",4271
"2013-08-07","game-01",44
"2013-08-07","game-01",4059
"2013-08-07","game-01",3683
"2013-08-07","game-01",2794
"2013-08-07","game-01",4038
"2013-08-07","game-01",4239
"2013-08-07","game-01",1650
"2013-08-07","game-01",4
"2013-08-07","game-01",692
"2013-08-07","game-01",4376
"2013-08-07","game-01",4377
"2013-08-07","game-01",3826
"2013-08-07","game-01",851
"2013-08-07","game-01",484
"2013-08-07","game-01",213
"2013-08-07","game-01",2162
"2013-08-07","game-01",3663
"2013-08-07","game-01",377
"2013-08-07","game-01",3564
"2013-08-07","game-01",2592
"2013-08-07","game-01",3521
"2013-08-07","game-01",2185
"2013-08-07","game-01",3761
"2013-08-07","game-01",1410
"2013-08-07","game-01",2990
"2013-08-07","game-01",4265
"2013-08-07","game-01",2262
"2013-08-07","game-01",1596
"2013-08-07","game-01",4329
"2013-08-07","game-01",2668
"2013-08-07","game-01",4262
"2013-08-07","game-01",4223
"2013-08-07","game-01",3297
