"log_date"	"app_name"	"user_id"	"payment"
"2013-07-20"	"game-01"	776853	162
"2013-07-20"	"game-01"	397698	81
"2013-07-20"	"game-01"	183356	1458
"2013-07-20"	"game-01"	183356	81
"2013-07-20"	"game-01"	184158	81
"2013-07-20"	"game-01"	692383	324
"2013-07-20"	"game-01"	108347	81
"2013-07-20"	"game-01"	921809	162
"2013-07-20"	"game-01"	603365	81
"2013-07-20"	"game-01"	429098	162
"2013-07-20"	"game-01"	196570	81
"2013-07-20"	"game-01"	822191	81
"2013-07-20"	"game-01"	901481	81
"2013-07-20"	"game-01"	384931	81
"2013-07-20"	"game-01"	734110	81
"2013-07-20"	"game-01"	600591	81
"2013-07-20"	"game-01"	600591	162
"2013-07-20"	"game-01"	600591	243
"2013-07-20"	"game-01"	600591	162
"2013-07-20"	"game-01"	829881	81
"2013-07-20"	"game-01"	829881	81
"2013-07-20"	"game-01"	99774	81
"2013-07-20"	"game-01"	859668	571
"2013-07-20"	"game-01"	859668	162
"2013-07-20"	"game-01"	404727	162
"2013-07-20"	"game-01"	720183	81
"2013-07-20"	"game-01"	950611	324
"2013-07-20"	"game-01"	844352	81
"2013-07-20"	"game-01"	918669	162
