"log_date"	"log_hour"	"app_name"	"user_id"	"count"
"2013-08-14"	3	"game-01"	9195	3
"2013-08-14"	3	"game-01"	1973	39
"2013-08-14"	1	"game-01"	1973	59
"2013-08-14"	2	"game-01"	1973	11
"2013-08-14"	10	"game-01"	1973	33
"2013-08-14"	23	"game-01"	1973	42
"2013-08-14"	13	"game-01"	1973	83
"2013-08-14"	6	"game-01"	1973	139
"2013-08-14"	9	"game-01"	5468	86
"2013-08-14"	5	"game-01"	390	24
"2013-08-14"	16	"game-01"	390	257
"2013-08-14"	23	"game-01"	390	89
"2013-08-14"	0	"game-01"	390	36
"2013-08-14"	0	"game-01"	5252	147
"2013-08-14"	1	"game-01"	6817	11
"2013-08-14"	14	"game-01"	6817	169
"2013-08-14"	16	"game-01"	6817	11
"2013-08-14"	20	"game-01"	6817	26
"2013-08-14"	7	"game-01"	6817	40
"2013-08-14"	8	"game-01"	7271	84
"2013-08-14"	7	"game-01"	7271	206
"2013-08-14"	13	"game-01"	5105	12
"2013-08-14"	5	"game-01"	5105	61
"2013-08-14"	11	"game-01"	677	6
"2013-08-14"	0	"game-01"	677	30
"2013-08-14"	9	"game-01"	8065	1
"2013-08-14"	0	"game-01"	7325	8
"2013-08-14"	2	"game-01"	7325	259
"2013-08-14"	12	"game-01"	7325	26
"2013-08-14"	11	"game-01"	4807	15
"2013-08-14"	16	"game-01"	6956	95
"2013-08-14"	4	"game-01"	6956	210
"2013-08-14"	3	"game-01"	6956	158
"2013-08-14"	2	"game-01"	6956	46
"2013-08-14"	14	"game-01"	7829	12
"2013-08-14"	16	"game-01"	7829	98
"2013-08-14"	22	"game-01"	7829	47
"2013-08-14"	19	"game-01"	5418	76
"2013-08-14"	9	"game-01"	5418	9
"2013-08-14"	8	"game-01"	5418	49
"2013-08-14"	8	"game-01"	5765	9
"2013-08-14"	22	"game-01"	3700	58
"2013-08-14"	6	"game-01"	9253	62
"2013-08-14"	5	"game-01"	9253	10
"2013-08-14"	11	"game-01"	5920	119
"2013-08-14"	3	"game-01"	9540	19
"2013-08-14"	11	"game-01"	9540	87
"2013-08-14"	4	"game-01"	9540	75
"2013-08-14"	16	"game-01"	9540	108
"2013-08-14"	17	"game-01"	9540	7
"2013-08-14"	15	"game-01"	9540	27
"2013-08-14"	12	"game-01"	7093	91
"2013-08-14"	8	"game-01"	7093	196
"2013-08-14"	23	"game-01"	7093	54
"2013-08-14"	15	"game-01"	7093	85
"2013-08-14"	22	"game-01"	7093	117
"2013-08-14"	16	"game-01"	7093	22
"2013-08-14"	1	"game-01"	2554	148
"2013-08-14"	5	"game-01"	2554	130
"2013-08-14"	11	"game-01"	2554	19
"2013-08-14"	6	"game-01"	2554	45
"2013-08-14"	20	"game-01"	2554	75
"2013-08-14"	12	"game-01"	2554	143
"2013-08-14"	3	"game-01"	2554	66
"2013-08-14"	21	"game-01"	2554	16
"2013-08-14"	2	"game-01"	2554	18
"2013-08-14"	8	"game-01"	2554	6
"2013-08-14"	9	"game-01"	2554	82
"2013-08-14"	7	"game-01"	2554	248
"2013-08-14"	0	"game-01"	2554	263
"2013-08-14"	19	"game-01"	2554	185
"2013-08-14"	4	"game-01"	2064	67
"2013-08-14"	14	"game-01"	2064	26
"2013-08-14"	6	"game-01"	2064	37
"2013-08-14"	3	"game-01"	2064	93
"2013-08-14"	5	"game-01"	2064	76
"2013-08-14"	0	"game-01"	2064	191
"2013-08-14"	2	"game-01"	2064	357
"2013-08-14"	1	"game-01"	2064	390
"2013-08-14"	16	"game-01"	1905	131
"2013-08-14"	17	"game-01"	1905	4
"2013-08-14"	11	"game-01"	5832	11
"2013-08-14"	20	"game-01"	5832	39
"2013-08-14"	5	"game-01"	5832	12
"2013-08-14"	8	"game-01"	5832	4
"2013-08-14"	12	"game-01"	5832	3
"2013-08-14"	21	"game-01"	5832	57
"2013-08-14"	19	"game-01"	5832	19
"2013-08-14"	3	"game-01"	687	92
"2013-08-14"	22	"game-01"	687	5
"2013-08-14"	14	"game-01"	687	27
"2013-08-14"	0	"game-01"	687	53
"2013-08-14"	2	"game-01"	687	1
"2013-08-14"	5	"game-01"	687	10
"2013-08-14"	9	"game-01"	687	9
"2013-08-14"	10	"game-01"	687	7
"2013-08-14"	3	"game-01"	3068	2
"2013-08-14"	2	"game-01"	3068	10
"2013-08-14"	0	"game-01"	3068	94
"2013-08-14"	9	"game-01"	3068	34
"2013-08-14"	19	"game-01"	4269	24
"2013-08-14"	3	"game-01"	4269	18
"2013-08-14"	20	"game-01"	4269	10
"2013-08-14"	6	"game-01"	4269	25
"2013-08-14"	15	"game-01"	2123	4
"2013-08-14"	5	"game-01"	8545	34
"2013-08-14"	15	"game-01"	8545	1
"2013-08-14"	16	"game-01"	8545	15
"2013-08-14"	13	"game-01"	8545	12
"2013-08-14"	11	"game-01"	8545	11
"2013-08-14"	9	"game-01"	8545	12
"2013-08-14"	16	"game-01"	553	78
"2013-08-14"	15	"game-01"	553	85
"2013-08-14"	9	"game-01"	614	3
"2013-08-14"	1	"game-01"	7392	153
"2013-08-14"	5	"game-01"	6929	43
"2013-08-14"	7	"game-01"	6929	139
"2013-08-14"	3	"game-01"	6929	1
"2013-08-14"	13	"game-01"	6929	27
"2013-08-14"	22	"game-01"	6929	135
"2013-08-14"	23	"game-01"	6929	69
"2013-08-14"	0	"game-01"	6929	33
"2013-08-14"	8	"game-01"	6929	70
"2013-08-14"	6	"game-01"	6929	76
