"log_date"	"app_name"	"user_id"	"payment"
"2013-09-13"	"game-01"	106832	243
"2013-09-13"	"game-01"	106832	162
"2013-09-13"	"game-01"	106832	810
"2013-09-13"	"game-01"	106832	571
"2013-09-13"	"game-01"	106832	162
"2013-09-13"	"game-01"	698195	1333
"2013-09-13"	"game-01"	698195	1333
"2013-09-13"	"game-01"	69575	162
"2013-09-13"	"game-01"	696807	1134
"2013-09-13"	"game-01"	804005	1333
"2013-09-13"	"game-01"	655642	81
"2013-09-13"	"game-01"	430129	243
"2013-09-13"	"game-01"	389492	81
"2013-09-13"	"game-01"	367093	648
"2013-09-13"	"game-01"	649489	243
"2013-09-13"	"game-01"	5989	81
"2013-09-13"	"game-01"	678417	571
"2013-09-13"	"game-01"	678417	571
"2013-09-13"	"game-01"	53312	162
"2013-09-13"	"game-01"	53312	81
"2013-09-13"	"game-01"	53312	81
"2013-09-13"	"game-01"	636668	162
"2013-09-13"	"game-01"	964100	571
