"log_date","app_name","action_name","user_id","count"
"2013-07-29","game-01","battle",2704,1
"2013-07-29","game-01","battle",2704,7
"2013-07-29","game-01","battle",2167,9
"2013-07-29","game-01","battle",2167,1
"2013-07-29","game-01","battle",2975,2
"2013-07-29","game-01","battle",2975,1
"2013-07-29","game-01","battle",3715,1
"2013-07-29","game-01","battle",13,1
"2013-07-29","game-01","battle",13,1
"2013-07-29","game-01","battle",13,1
"2013-07-29","game-01","battle",3057,1
"2013-07-29","game-01","battle",3057,4
"2013-07-29","game-01","battle",3057,1
"2013-07-29","game-01","battle",3077,4
