"log_date"	"app_name"	"user_id"	"payment"
"2013-07-30"	"game-01"	748904	666
"2013-07-30"	"game-01"	981274	81
"2013-07-30"	"game-01"	407267	1429
"2013-07-30"	"game-01"	692383	333
"2013-07-30"	"game-01"	18886	571
"2013-07-30"	"game-01"	484271	2571
"2013-07-30"	"game-01"	288034	333
"2013-07-30"	"game-01"	600591	1429
"2013-07-30"	"game-01"	572935	571
"2013-07-30"	"game-01"	336139	333
"2013-07-30"	"game-01"	720183	571
"2013-07-30"	"game-01"	720183	1333
"2013-07-30"	"game-01"	800232	162
"2013-07-30"	"game-01"	26623	81
