"log_date"	"app_name"	"user_id"	"payment"
"2013-05-26"	"game-01"	698195	571
"2013-05-26"	"game-01"	698195	486
"2013-05-26"	"game-01"	698195	571
"2013-05-26"	"game-01"	804005	571
"2013-05-26"	"game-01"	804005	571
"2013-05-26"	"game-01"	32081	162
"2013-05-26"	"game-01"	533350	162
"2013-05-26"	"game-01"	921809	81
"2013-05-26"	"game-01"	714368	81
"2013-05-26"	"game-01"	19115	571
"2013-05-26"	"game-01"	82690	162
"2013-05-26"	"game-01"	981360	1333
"2013-05-26"	"game-01"	981360	81
"2013-05-26"	"game-01"	285333	81
"2013-05-26"	"game-01"	918669	243
"2013-05-26"	"game-01"	918669	81
"2013-05-26"	"game-01"	918669	571
"2013-05-26"	"game-01"	918669	324
