"log_date","app_name","action_name","user_id","battle_count"
"638423301","game-01","battle",314,1
"638423301","game-01","battle",314,1
"638423301","game-01","battle",314,2
"638423301","game-01","battle",314,8
"638423301","game-01","battle",314,1
"638423301","game-01","battle",314,1
"638423301","game-01","battle",314,1
"638423301","game-01","battle",314,1
"638423301","game-01","battle",314,1
"638423301","game-01","battle",314,1
"638423301","game-01","battle",314,1
"638423301","game-01","battle",314,1
"638423301","game-01","battle",314,1
"638423301","game-01","battle",314,2
"638423301","game-01","battle",314,1
"638423301","game-01","battle",314,1
