"log_date","app_name","action_name","user_id","count"
"2013-07-27","game-01","message",171,3
"2013-07-27","game-01","message",885,1
"2013-07-27","game-01","message",1023,1
"2013-07-27","game-01","message",1049,1
"2013-07-27","game-01","message",1070,2
"2013-07-27","game-01","message",1104,6
"2013-07-27","game-01","message",1184,4
"2013-07-27","game-01","message",1258,8
"2013-07-27","game-01","message",1259,4
"2013-07-27","game-01","message",1299,1
"2013-07-27","game-01","message",1369,1
"2013-07-27","game-01","message",1481,4
"2013-07-27","game-01","message",1484,1
"2013-07-27","game-01","message",1636,1
"2013-07-27","game-01","message",1672,12
"2013-07-27","game-01","message",1725,1
"2013-07-27","game-01","message",1789,6
"2013-07-27","game-01","message",2075,1
"2013-07-27","game-01","message",2167,1
"2013-07-27","game-01","message",2185,1
"2013-07-27","game-01","message",2191,6
"2013-07-27","game-01","message",2214,2
"2013-07-27","game-01","message",2258,2
"2013-07-27","game-01","message",2266,7
"2013-07-27","game-01","message",2395,4
"2013-07-27","game-01","message",2459,1
"2013-07-27","game-01","message",2500,4
"2013-07-27","game-01","message",2504,1
"2013-07-27","game-01","message",2545,1
"2013-07-27","game-01","message",2658,4
"2013-07-27","game-01","message",2678,8
"2013-07-27","game-01","message",2704,1
"2013-07-27","game-01","message",2708,4
"2013-07-27","game-01","message",2737,2
"2013-07-27","game-01","message",2739,1
"2013-07-27","game-01","message",2759,3
"2013-07-27","game-01","message",2764,1
"2013-07-27","game-01","message",2789,1
"2013-07-27","game-01","message",2792,2
"2013-07-27","game-01","message",2793,2
"2013-07-27","game-01","message",2802,2
"2013-07-27","game-01","message",2809,1
"2013-07-27","game-01","message",2900,4
"2013-07-27","game-01","message",2949,9
"2013-07-27","game-01","message",2965,4
"2013-07-27","game-01","message",2968,39
"2013-07-27","game-01","message",2975,2
"2013-07-27","game-01","message",3000,11
"2013-07-27","game-01","message",3003,1
"2013-07-27","game-01","message",3019,1
"2013-07-27","game-01","message",3126,1
"2013-07-27","game-01","message",3134,2
"2013-07-27","game-01","message",3288,1
"2013-07-27","game-01","message",3298,34
"2013-07-27","game-01","message",3304,1
"2013-07-27","game-01","message",3335,1
"2013-07-27","game-01","message",3341,36
"2013-07-27","game-01","message",3357,1
"2013-07-27","game-01","message",3361,1
"2013-07-27","game-01","message",3366,21
"2013-07-27","game-01","message",3374,1
"2013-07-27","game-01","message",3376,9
"2013-07-27","game-01","message",3377,6
"2013-07-27","game-01","message",3380,1
"2013-07-27","game-01","message",3382,1
"2013-07-27","game-01","message",3383,1
"2013-07-27","game-01","message",3397,1
"2013-07-27","game-01","message",3398,67
"2013-07-27","game-01","message",3399,14
"2013-07-27","game-01","message",3402,1
"2013-07-27","game-01","message",3403,3
"2013-07-27","game-01","message",3404,1
"2013-07-27","game-01","message",3405,40
"2013-07-27","game-01","message",3406,1
"2013-07-27","game-01","message",3414,1
"2013-07-27","game-01","message",3416,1
"2013-07-27","game-01","message",3417,1
"2013-07-27","game-01","message",3418,2
"2013-07-27","game-01","message",3419,1
"2013-07-27","game-01","message",3421,38
"2013-07-27","game-01","message",3422,3
"2013-07-27","game-01","message",3423,1
"2013-07-27","game-01","message",3424,10
"2013-07-27","game-01","message",3425,1
"2013-07-27","game-01","message",3429,1
"2013-07-27","game-01","message",3437,1
"2013-07-27","game-01","message",3448,1
"2013-07-27","game-01","message",3450,1
"2013-07-27","game-01","message",3454,1
"2013-07-27","game-01","message",3462,1
"2013-07-27","game-01","message",3463,1
"2013-07-27","game-01","message",3476,1
"2013-07-27","game-01","message",3478,2
"2013-07-27","game-01","message",3483,1
"2013-07-27","game-01","message",3487,1
"2013-07-27","game-01","message",3490,1
"2013-07-27","game-01","message",3503,1
"2013-07-27","game-01","message",3504,1
"2013-07-27","game-01","message",3517,12
"2013-07-27","game-01","message",3523,13
"2013-07-27","game-01","message",3529,1
"2013-07-27","game-01","message",3530,1
"2013-07-27","game-01","message",3533,1
"2013-07-27","game-01","message",3538,1
"2013-07-27","game-01","message",3539,14
"2013-07-27","game-01","message",3543,1
"2013-07-27","game-01","message",3544,12
"2013-07-27","game-01","message",3546,1
"2013-07-27","game-01","message",3547,13
"2013-07-27","game-01","message",3548,2
"2013-07-27","game-01","message",3550,2
"2013-07-27","game-01","message",3552,1
"2013-07-27","game-01","message",3553,3
"2013-07-27","game-01","message",3554,1
"2013-07-27","game-01","message",3555,1
"2013-07-27","game-01","message",3558,1
"2013-07-27","game-01","message",3559,3
"2013-07-27","game-01","message",3560,5
"2013-07-27","game-01","message",3561,6
"2013-07-27","game-01","message",3564,15
"2013-07-27","game-01","message",3565,1
"2013-07-27","game-01","message",3566,3
"2013-07-27","game-01","message",3567,1
"2013-07-27","game-01","message",3568,28
"2013-07-27","game-01","message",3569,1
"2013-07-27","game-01","message",3571,39
"2013-07-27","game-01","message",3573,1
"2013-07-27","game-01","message",3574,6
"2013-07-27","game-01","message",3575,11
"2013-07-27","game-01","message",3576,3
"2013-07-27","game-01","message",3578,1
"2013-07-27","game-01","message",3579,1
"2013-07-27","game-01","message",3580,4
"2013-07-27","game-01","message",3582,3
"2013-07-27","game-01","message",3583,6
"2013-07-27","game-01","message",3584,1
"2013-07-27","game-01","message",3591,1
"2013-07-27","game-01","message",3592,1
"2013-07-27","game-01","message",3593,1
"2013-07-27","game-01","message",3595,4
