"log_date","app_name","action_name","user_id","count"
"2013-06-13","game-01","help",8,3
"2013-06-13","game-01","help",10,3
"2013-06-13","game-01","help",13,2
"2013-06-13","game-01","help",24,7
"2013-06-13","game-01","help",44,14
"2013-06-13","game-01","help",133,18
"2013-06-13","game-01","help",204,2
"2013-06-13","game-01","help",301,3
"2013-06-13","game-01","help",377,5
"2013-06-13","game-01","help",457,3
"2013-06-13","game-01","help",474,1
"2013-06-13","game-01","help",509,3
"2013-06-13","game-01","help",692,10
"2013-06-13","game-01","help",870,2
"2013-06-13","game-01","help",941,2
"2013-06-13","game-01","help",955,3
"2013-06-13","game-01","help",974,7
"2013-06-13","game-01","help",999,8
"2013-06-13","game-01","help",1087,3
"2013-06-13","game-01","help",1121,2
"2013-06-13","game-01","help",1143,4
"2013-06-13","game-01","help",1158,4
"2013-06-13","game-01","help",1160,1
"2013-06-13","game-01","help",1167,6
"2013-06-13","game-01","help",1184,6
"2013-06-13","game-01","help",1189,3
"2013-06-13","game-01","help",1219,1
"2013-06-13","game-01","help",1250,5
"2013-06-13","game-01","help",1259,3
"2013-06-13","game-01","help",1359,4
"2013-06-13","game-01","help",1396,3
"2013-06-13","game-01","help",1469,6
"2013-06-13","game-01","help",1481,2
"2013-06-13","game-01","help",1484,6
"2013-06-13","game-01","help",1546,1
"2013-06-13","game-01","help",1590,7
"2013-06-13","game-01","help",1596,1
"2013-06-13","game-01","help",1636,5
"2013-06-13","game-01","help",1769,2
"2013-06-13","game-01","help",1775,4
"2013-06-13","game-01","help",1789,1
"2013-06-13","game-01","help",1832,5
"2013-06-13","game-01","help",1855,6
"2013-06-13","game-01","help",1866,2
"2013-06-13","game-01","help",1870,25
"2013-06-13","game-01","help",1910,2
"2013-06-13","game-01","help",1914,10
"2013-06-13","game-01","help",1919,6
"2013-06-13","game-01","help",1921,5
"2013-06-13","game-01","help",1927,1
"2013-06-13","game-01","help",1932,3
"2013-06-13","game-01","help",1940,6
"2013-06-13","game-01","help",1947,4
"2013-06-13","game-01","help",1970,2
"2013-06-13","game-01","help",1998,10
"2013-06-13","game-01","help",2021,8
"2013-06-13","game-01","help",2022,2
"2013-06-13","game-01","help",2060,9
"2013-06-13","game-01","help",2063,5
"2013-06-13","game-01","help",2064,1
"2013-06-13","game-01","help",2072,5
"2013-06-13","game-01","help",2075,2
"2013-06-13","game-01","help",2088,9
"2013-06-13","game-01","help",2094,2
"2013-06-13","game-01","help",2095,9
"2013-06-13","game-01","help",2144,1
"2013-06-13","game-01","help",2155,7
"2013-06-13","game-01","help",2156,7
"2013-06-13","game-01","help",2161,4
"2013-06-13","game-01","help",2162,31
"2013-06-13","game-01","help",2165,5
"2013-06-13","game-01","help",2167,26
