"log_date","app_name","action_name","user_id","count"
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,3
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,2
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,4
"703472975","game-01","battle",2075,2
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,2
"703472975","game-01","battle",2075,2
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,6
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,1
"703472975","game-01","battle",2075,1
