"log_date"	"app_name"	"user_id"	"payment"
"2013-06-05"	"game-01"	698195	81
"2013-06-05"	"game-01"	140581	571
"2013-06-05"	"game-01"	854994	81
"2013-06-05"	"game-01"	19115	1333
"2013-06-05"	"game-01"	19115	1333
"2013-06-05"	"game-01"	891356	81
"2013-06-05"	"game-01"	891356	486
"2013-06-05"	"game-01"	891356	81
"2013-06-05"	"game-01"	891356	162
"2013-06-05"	"game-01"	411347	162
"2013-06-05"	"game-01"	80220	571
"2013-06-05"	"game-01"	80220	571
"2013-06-05"	"game-01"	956155	162
"2013-06-05"	"game-01"	956155	162
"2013-06-05"	"game-01"	918669	571
"2013-06-05"	"game-01"	918669	571
