"log_date"	"app_name"	"user_id"	"payment"
"2013-10-28"	"game-01"	233368	95
"2013-10-28"	"game-01"	401184	95
"2013-10-28"	"game-01"	698195	2952
"2013-10-28"	"game-01"	698195	1619
"2013-10-28"	"game-01"	698195	381
"2013-10-28"	"game-01"	696807	95
"2013-10-28"	"game-01"	518124	855
"2013-10-28"	"game-01"	5332	95
"2013-10-28"	"game-01"	484271	1619
"2013-10-28"	"game-01"	484271	760
"2013-10-28"	"game-01"	611618	95
"2013-10-28"	"game-01"	611618	381
"2013-10-28"	"game-01"	711765	1045
"2013-10-28"	"game-01"	196570	190
"2013-10-28"	"game-01"	430129	381
"2013-10-28"	"game-01"	231891	95
"2013-10-28"	"game-01"	270925	95
"2013-10-28"	"game-01"	622770	95
"2013-10-28"	"game-01"	401902	3230
"2013-10-28"	"game-01"	600591	95
"2013-10-28"	"game-01"	5989	95
"2013-10-28"	"game-01"	5989	381
"2013-10-28"	"game-01"	43843	190
"2013-10-28"	"game-01"	625542	95
"2013-10-28"	"game-01"	683736	190
"2013-10-28"	"game-01"	259233	95
"2013-10-28"	"game-01"	259233	381
"2013-10-28"	"game-01"	200353	95
"2013-10-28"	"game-01"	200353	95
"2013-10-28"	"game-01"	200353	95
"2013-10-28"	"game-01"	200353	380
"2013-10-28"	"game-01"	200353	95
