"log_date"	"app_name"	"user_id"	"payment"
"2013-06-10"	"game-01"	776853	952
"2013-06-10"	"game-01"	343705	333
"2013-06-10"	"game-01"	698195	571
"2013-06-10"	"game-01"	698195	952
"2013-06-10"	"game-01"	804005	333
"2013-06-10"	"game-01"	18886	952
"2013-06-10"	"game-01"	596056	81
"2013-06-10"	"game-01"	603365	81
"2013-06-10"	"game-01"	603365	81
"2013-06-10"	"game-01"	574596	571
"2013-06-10"	"game-01"	389329	81
"2013-06-10"	"game-01"	696561	162
"2013-06-10"	"game-01"	5989	952
"2013-06-10"	"game-01"	974066	162
"2013-06-10"	"game-01"	981360	571
"2013-06-10"	"game-01"	80220	81
"2013-06-10"	"game-01"	80220	666
"2013-06-10"	"game-01"	80220	81
"2013-06-10"	"game-01"	285333	333
"2013-06-10"	"game-01"	285333	162
"2013-06-10"	"game-01"	206097	952
"2013-06-10"	"game-01"	956155	81
"2013-06-10"	"game-01"	918669	81
