"log_date"	"app_name"	"user_id"	"payment"
"2013-08-05"	"game-01"	698195	1429
"2013-08-05"	"game-01"	698195	324
"2013-08-05"	"game-01"	183356	972
"2013-08-05"	"game-01"	499054	81
"2013-08-05"	"game-01"	692383	81
"2013-08-05"	"game-01"	484271	1429
"2013-08-05"	"game-01"	678969	81
"2013-08-05"	"game-01"	734110	571
"2013-08-05"	"game-01"	959923	81
"2013-08-05"	"game-01"	336139	333
"2013-08-05"	"game-01"	989282	81
"2013-08-05"	"game-01"	981360	571
"2013-08-05"	"game-01"	206097	2571
"2013-08-05"	"game-01"	575293	81
"2013-08-05"	"game-01"	638631	81
