"log_date"	"app_name"	"user_id"	"payment"
"2013-09-09"	"game-01"	776853	2571
"2013-09-09"	"game-01"	776853	1333
"2013-09-09"	"game-01"	106832	571
"2013-09-09"	"game-01"	106832	1429
"2013-09-09"	"game-01"	106832	81
"2013-09-09"	"game-01"	106832	1333
"2013-09-09"	"game-01"	106832	648
"2013-09-09"	"game-01"	343705	81
"2013-09-09"	"game-01"	397698	1429
"2013-09-09"	"game-01"	698195	1429
"2013-09-09"	"game-01"	804005	1142
"2013-09-09"	"game-01"	804005	648
"2013-09-09"	"game-01"	748904	333
"2013-09-09"	"game-01"	18886	1429
"2013-09-09"	"game-01"	484271	1429
"2013-09-09"	"game-01"	85112	162
"2013-09-09"	"game-01"	769174	1053
"2013-09-09"	"game-01"	769174	333
"2013-09-09"	"game-01"	574199	81
"2013-09-09"	"game-01"	11128	81
"2013-09-09"	"game-01"	49270	571
"2013-09-09"	"game-01"	600591	333
"2013-09-09"	"game-01"	53312	162
"2013-09-09"	"game-01"	989282	81
