"log_date"	"log_hour"	"app_name"	"user_id"	"count"
"2013-08-08"	23	"game-01"	1973	20
"2013-08-08"	10	"game-01"	1973	43
"2013-08-08"	2	"game-01"	1973	44
"2013-08-08"	8	"game-01"	1973	65
"2013-08-08"	20	"game-01"	1973	41
"2013-08-08"	22	"game-01"	1973	23
"2013-08-08"	3	"game-01"	1973	34
"2013-08-08"	0	"game-01"	5891	49
"2013-08-08"	9	"game-01"	4005	3
"2013-08-08"	10	"game-01"	390	71
"2013-08-08"	11	"game-01"	390	26
"2013-08-08"	17	"game-01"	390	159
"2013-08-08"	5	"game-01"	390	298
"2013-08-08"	22	"game-01"	390	12
"2013-08-08"	9	"game-01"	390	209
"2013-08-08"	7	"game-01"	390	9
"2013-08-08"	12	"game-01"	390	39
"2013-08-08"	16	"game-01"	390	143
"2013-08-08"	13	"game-01"	390	77
"2013-08-08"	8	"game-01"	390	29
"2013-08-08"	6	"game-01"	390	91
"2013-08-08"	23	"game-01"	390	221
"2013-08-08"	15	"game-01"	5252	11
"2013-08-08"	20	"game-01"	5252	3
"2013-08-08"	9	"game-01"	5252	123
"2013-08-08"	23	"game-01"	1083	4
"2013-08-08"	23	"game-01"	6817	40
"2013-08-08"	15	"game-01"	6817	4
"2013-08-08"	6	"game-01"	6817	24
"2013-08-08"	16	"game-01"	6817	34
"2013-08-08"	7	"game-01"	6817	65
"2013-08-08"	14	"game-01"	6817	130
"2013-08-08"	20	"game-01"	6817	21
"2013-08-08"	18	"game-01"	6817	6
"2013-08-08"	1	"game-01"	6817	16
"2013-08-08"	15	"game-01"	3324	15
"2013-08-08"	16	"game-01"	7271	85
"2013-08-08"	1	"game-01"	7271	19
"2013-08-08"	2	"game-01"	7271	4
"2013-08-08"	0	"game-01"	7271	40
"2013-08-08"	3	"game-01"	5105	24
"2013-08-08"	23	"game-01"	5105	209
"2013-08-08"	15	"game-01"	9287	8
"2013-08-08"	9	"game-01"	7325	45
"2013-08-08"	8	"game-01"	7325	46
"2013-08-08"	1	"game-01"	6956	14
"2013-08-08"	19	"game-01"	6956	131
"2013-08-08"	4	"game-01"	6956	36
"2013-08-08"	5	"game-01"	6956	196
"2013-08-08"	0	"game-01"	6956	184
"2013-08-08"	23	"game-01"	6956	88
"2013-08-08"	14	"game-01"	7829	165
"2013-08-08"	19	"game-01"	7829	2
"2013-08-08"	7	"game-01"	7829	73
"2013-08-08"	17	"game-01"	7829	138
"2013-08-08"	0	"game-01"	7829	1
"2013-08-08"	1	"game-01"	7829	18
"2013-08-08"	15	"game-01"	7829	5
"2013-08-08"	20	"game-01"	7829	13
"2013-08-08"	23	"game-01"	7829	88
"2013-08-08"	18	"game-01"	7829	6
"2013-08-08"	2	"game-01"	7829	176
"2013-08-08"	20	"game-01"	5418	47
"2013-08-08"	2	"game-01"	5418	78
"2013-08-08"	5	"game-01"	5765	17
"2013-08-08"	6	"game-01"	5765	66
"2013-08-08"	7	"game-01"	5765	36
"2013-08-08"	5	"game-01"	3700	250
"2013-08-08"	2	"game-01"	3700	6
"2013-08-08"	6	"game-01"	3700	29
"2013-08-08"	4	"game-01"	3700	260
"2013-08-08"	19	"game-01"	3700	50
"2013-08-08"	21	"game-01"	5920	96
"2013-08-08"	4	"game-01"	5920	18
"2013-08-08"	20	"game-01"	5920	196
"2013-08-08"	19	"game-01"	5920	74
"2013-08-08"	9	"game-01"	5920	186
"2013-08-08"	15	"game-01"	9540	24
"2013-08-08"	4	"game-01"	9540	26
"2013-08-08"	10	"game-01"	9540	15
"2013-08-08"	16	"game-01"	9540	130
"2013-08-08"	3	"game-01"	9540	48
"2013-08-08"	15	"game-01"	7093	8
"2013-08-08"	18	"game-01"	7093	14
"2013-08-08"	14	"game-01"	7093	9
"2013-08-08"	16	"game-01"	7093	130
"2013-08-08"	22	"game-01"	2554	55
"2013-08-08"	2	"game-01"	2554	88
"2013-08-08"	9	"game-01"	2554	9
"2013-08-08"	19	"game-01"	2554	49
"2013-08-08"	8	"game-01"	2554	77
"2013-08-08"	18	"game-01"	2554	26
"2013-08-08"	6	"game-01"	2554	393
"2013-08-08"	7	"game-01"	2554	102
"2013-08-08"	3	"game-01"	2554	23
"2013-08-08"	14	"game-01"	2064	53
"2013-08-08"	5	"game-01"	2064	34
"2013-08-08"	3	"game-01"	2064	97
"2013-08-08"	4	"game-01"	2064	18
"2013-08-08"	1	"game-01"	2064	241
"2013-08-08"	6	"game-01"	2064	29
"2013-08-08"	2	"game-01"	2064	193
"2013-08-08"	2	"game-01"	1905	12
"2013-08-08"	16	"game-01"	1905	9
"2013-08-08"	6	"game-01"	1905	3
"2013-08-08"	21	"game-01"	5832	59
"2013-08-08"	11	"game-01"	5832	60
"2013-08-08"	12	"game-01"	5832	8
"2013-08-08"	19	"game-01"	5832	98
"2013-08-08"	6	"game-01"	5832	29
"2013-08-08"	7	"game-01"	5832	3
"2013-08-08"	2	"game-01"	5832	5
"2013-08-08"	10	"game-01"	5832	131
"2013-08-08"	20	"game-01"	5832	27
"2013-08-08"	1	"game-01"	5832	84
"2013-08-08"	8	"game-01"	687	13
"2013-08-08"	9	"game-01"	687	3
"2013-08-08"	23	"game-01"	687	126
"2013-08-08"	1	"game-01"	687	173
"2013-08-08"	7	"game-01"	687	28
"2013-08-08"	0	"game-01"	3068	192
"2013-08-08"	3	"game-01"	3068	11
"2013-08-08"	4	"game-01"	3068	13
"2013-08-08"	1	"game-01"	4269	76
"2013-08-08"	14	"game-01"	4269	383
"2013-08-08"	12	"game-01"	4269	36
"2013-08-08"	13	"game-01"	4269	81
"2013-08-08"	14	"game-01"	2123	3
"2013-08-08"	6	"game-01"	2123	7
"2013-08-08"	3	"game-01"	2123	171
"2013-08-08"	13	"game-01"	2123	67
"2013-08-08"	2	"game-01"	2123	38
"2013-08-08"	17	"game-01"	8545	50
"2013-08-08"	5	"game-01"	8545	7
"2013-08-08"	4	"game-01"	8545	14
"2013-08-08"	18	"game-01"	553	212
"2013-08-08"	4	"game-01"	553	62
"2013-08-08"	3	"game-01"	553	26
"2013-08-08"	17	"game-01"	553	34
"2013-08-08"	11	"game-01"	553	47
"2013-08-08"	16	"game-01"	553	246
"2013-08-08"	12	"game-01"	553	1
"2013-08-08"	7	"game-01"	553	1
"2013-08-08"	11	"game-01"	6929	48
"2013-08-08"	2	"game-01"	6929	44
"2013-08-08"	13	"game-01"	6929	52
