"log_date"	"app_name"	"user_id"	"payment"
"2013-08-11"	"game-01"	343705	81
"2013-08-11"	"game-01"	183356	1333
"2013-08-11"	"game-01"	183356	1333
"2013-08-11"	"game-01"	278989	243
"2013-08-11"	"game-01"	692383	81
"2013-08-11"	"game-01"	397729	81
"2013-08-11"	"game-01"	472956	81
"2013-08-11"	"game-01"	734110	1333
"2013-08-11"	"game-01"	208501	81
"2013-08-11"	"game-01"	826697	162
"2013-08-11"	"game-01"	826697	81
"2013-08-11"	"game-01"	826697	162
"2013-08-11"	"game-01"	989282	81
"2013-08-11"	"game-01"	800232	162
"2013-08-11"	"game-01"	11595	81
