"log_date"	"app_name"	"user_id"	"payment"
"2013-10-23"	"game-01"	476345	285
"2013-10-23"	"game-01"	696807	95
"2013-10-23"	"game-01"	696807	475
"2013-10-23"	"game-01"	692383	95
"2013-10-23"	"game-01"	692383	667
"2013-10-23"	"game-01"	711765	1425
"2013-10-23"	"game-01"	711765	190
"2013-10-23"	"game-01"	430129	190
"2013-10-23"	"game-01"	430129	95
"2013-10-23"	"game-01"	794654	95
"2013-10-23"	"game-01"	367093	285
"2013-10-23"	"game-01"	600591	95
"2013-10-23"	"game-01"	5989	1615
"2013-10-23"	"game-01"	142777	95
"2013-10-23"	"game-01"	142777	190
"2013-10-23"	"game-01"	625542	95
"2013-10-23"	"game-01"	625542	95
"2013-10-23"	"game-01"	259233	95
"2013-10-23"	"game-01"	241783	95
"2013-10-23"	"game-01"	11595	571
