"log_date"	"app_name"	"user_id"	"payment"
"2013-07-14"	"game-01"	698195	1333
"2013-07-14"	"game-01"	509871	81
"2013-07-14"	"game-01"	509871	162
"2013-07-14"	"game-01"	509871	81
"2013-07-14"	"game-01"	804005	1333
"2013-07-14"	"game-01"	373075	81
"2013-07-14"	"game-01"	748904	81
"2013-07-14"	"game-01"	748904	243
"2013-07-14"	"game-01"	692383	81
"2013-07-14"	"game-01"	18886	324
"2013-07-14"	"game-01"	18886	162
"2013-07-14"	"game-01"	18886	571
"2013-07-14"	"game-01"	596056	81
"2013-07-14"	"game-01"	873227	81
"2013-07-14"	"game-01"	601302	324
"2013-07-14"	"game-01"	854994	162
"2013-07-14"	"game-01"	472956	324
"2013-07-14"	"game-01"	472956	162
"2013-07-14"	"game-01"	472956	486
"2013-07-14"	"game-01"	926321	81
"2013-07-14"	"game-01"	926321	571
"2013-07-14"	"game-01"	926321	405
"2013-07-14"	"game-01"	404727	162
"2013-07-14"	"game-01"	323087	81
"2013-07-14"	"game-01"	323087	81
"2013-07-14"	"game-01"	128229	162
"2013-07-14"	"game-01"	128229	162
"2013-07-14"	"game-01"	376279	571
"2013-07-14"	"game-01"	918669	81
"2013-07-14"	"game-01"	918669	162
"2013-07-14"	"game-01"	918669	162
"2013-07-14"	"game-01"	575293	762
"2013-07-14"	"game-01"	538108	162
