"log_date","app_name","user_id"
"2013-06-26","game-01",1940
"2013-06-26","game-01",2450
"2013-06-26","game-01",1866
"2013-06-26","game-01",1040
"2013-06-26","game-01",1947
"2013-06-26","game-01",2497
"2013-06-26","game-01",2202
"2013-06-26","game-01",1574
"2013-06-26","game-01",2167
"2013-06-26","game-01",24
"2013-06-26","game-01",2191
"2013-06-26","game-01",2395
"2013-06-26","game-01",1590
"2013-06-26","game-01",8
"2013-06-26","game-01",2481
"2013-06-26","game-01",167
"2013-06-26","game-01",164
"2013-06-26","game-01",410
"2013-06-26","game-01",44
"2013-06-26","game-01",5
"2013-06-26","game-01",2211
"2013-06-26","game-01",2467
"2013-06-26","game-01",487
"2013-06-26","game-01",1914
"2013-06-26","game-01",4
"2013-06-26","game-01",692
"2013-06-26","game-01",322
"2013-06-26","game-01",851
"2013-06-26","game-01",484
"2013-06-26","game-01",2162
"2013-06-26","game-01",967
"2013-06-26","game-01",377
"2013-06-26","game-01",1110
"2013-06-26","game-01",2278
"2013-06-26","game-01",1546
"2013-06-26","game-01",1321
"2013-06-26","game-01",2185
"2013-06-26","game-01",2503
"2013-06-26","game-01",2262
"2013-06-26","game-01",2161
"2013-06-26","game-01",2127
"2013-06-26","game-01",1596
"2013-06-26","game-01",2444
"2013-06-26","game-01",457
"2013-06-26","game-01",2087
"2013-06-26","game-01",1930
"2013-06-26","game-01",2155
"2013-06-26","game-01",2062
"2013-06-26","game-01",2491
"2013-06-26","game-01",775
"2013-06-26","game-01",2265
"2013-06-26","game-01",2344
"2013-06-26","game-01",2029
"2013-06-26","game-01",204
"2013-06-26","game-01",941
"2013-06-26","game-01",133
"2013-06-26","game-01",1469
"2013-06-26","game-01",1812
"2013-06-26","game-01",10
"2013-06-26","game-01",13
"2013-06-26","game-01",149
"2013-06-26","game-01",301
"2013-06-26","game-01",319
"2013-06-26","game-01",480
"2013-06-26","game-01",653
"2013-06-26","game-01",700
"2013-06-26","game-01",778
"2013-06-26","game-01",786
"2013-06-26","game-01",861
"2013-06-26","game-01",912
"2013-06-26","game-01",925
"2013-06-26","game-01",955
"2013-06-26","game-01",972
"2013-06-26","game-01",974
"2013-06-26","game-01",988
"2013-06-26","game-01",1452
"2013-06-26","game-01",999
"2013-06-26","game-01",1107
"2013-06-26","game-01",1128
"2013-06-26","game-01",1143
"2013-06-26","game-01",1158
"2013-06-26","game-01",1167
"2013-06-26","game-01",1184
"2013-06-26","game-01",1269
"2013-06-26","game-01",1277
"2013-06-26","game-01",1322
"2013-06-26","game-01",2398
"2013-06-26","game-01",1369
"2013-06-26","game-01",1396
"2013-06-26","game-01",1398
"2013-06-26","game-01",1481
"2013-06-26","game-01",1484
"2013-06-26","game-01",1516
"2013-06-26","game-01",1540
"2013-06-26","game-01",1636
"2013-06-26","game-01",1775
"2013-06-26","game-01",1789
"2013-06-26","game-01",1861
"2013-06-26","game-01",1870
"2013-06-26","game-01",1919
"2013-06-26","game-01",1921
"2013-06-26","game-01",1995
"2013-06-26","game-01",1998
"2013-06-26","game-01",2002
"2013-06-26","game-01",2021
"2013-06-26","game-01",2060
"2013-06-26","game-01",2063
"2013-06-26","game-01",2075
"2013-06-26","game-01",2119
"2013-06-26","game-01",2163
"2013-06-26","game-01",2181
"2013-06-26","game-01",2190
"2013-06-26","game-01",2197
"2013-06-26","game-01",2208
"2013-06-26","game-01",2209
"2013-06-26","game-01",2341
"2013-06-26","game-01",2214
"2013-06-26","game-01",2219
"2013-06-26","game-01",2258
"2013-06-26","game-01",2290
"2013-06-26","game-01",2302
"2013-06-26","game-01",2320
"2013-06-26","game-01",2353
"2013-06-26","game-01",2354
"2013-06-26","game-01",2358
"2013-06-26","game-01",2359
"2013-06-26","game-01",2364
"2013-06-26","game-01",2371
"2013-06-26","game-01",2382
"2013-06-26","game-01",2393
"2013-06-26","game-01",2416
"2013-06-26","game-01",2453
"2013-06-26","game-01",2465
"2013-06-26","game-01",2471
"2013-06-26","game-01",2480
"2013-06-26","game-01",2484
"2013-06-26","game-01",2489
"2013-06-26","game-01",2490
"2013-06-26","game-01",2492
"2013-06-26","game-01",2493
"2013-06-26","game-01",2494
"2013-06-26","game-01",2495
"2013-06-26","game-01",2496
"2013-06-26","game-01",2498
"2013-06-26","game-01",2500
"2013-06-26","game-01",2501
"2013-06-26","game-01",2502
"2013-06-26","game-01",2504
"2013-06-26","game-01",2505
"2013-06-26","game-01",2506
"2013-06-26","game-01",1818
"2013-06-26","game-01",2499
