"log_date","app_name","action_name","user_id","count"
"2013-06-04","game-01","message",3,1
"2013-06-04","game-01","message",13,3
"2013-06-04","game-01","message",44,1
"2013-06-04","game-01","message",49,4
"2013-06-04","game-01","message",133,17
"2013-06-04","game-01","message",269,3
"2013-06-04","game-01","message",357,3
"2013-06-04","game-01","message",457,1
"2013-06-04","game-01","message",474,4
"2013-06-04","game-01","message",509,1
"2013-06-04","game-01","message",579,1
"2013-06-04","game-01","message",758,2
"2013-06-04","game-01","message",763,14
"2013-06-04","game-01","message",775,2
"2013-06-04","game-01","message",851,1
"2013-06-04","game-01","message",862,1
"2013-06-04","game-01","message",870,1
"2013-06-04","game-01","message",941,4
"2013-06-04","game-01","message",955,4
"2013-06-04","game-01","message",972,6
"2013-06-04","game-01","message",1058,5
"2013-06-04","game-01","message",1104,10
"2013-06-04","game-01","message",1107,1
"2013-06-04","game-01","message",1121,1
"2013-06-04","game-01","message",1143,4
"2013-06-04","game-01","message",1158,6
"2013-06-04","game-01","message",1167,5
"2013-06-04","game-01","message",1174,5
"2013-06-04","game-01","message",1184,5
"2013-06-04","game-01","message",1219,1
"2013-06-04","game-01","message",1259,1
"2013-06-04","game-01","message",1269,4
"2013-06-04","game-01","message",1321,1
"2013-06-04","game-01","message",1396,25
"2013-06-04","game-01","message",1398,2
"2013-06-04","game-01","message",1439,1
"2013-06-04","game-01","message",1440,1
"2013-06-04","game-01","message",1481,1
"2013-06-04","game-01","message",1484,2
"2013-06-04","game-01","message",1561,22
"2013-06-04","game-01","message",1565,4
"2013-06-04","game-01","message",1571,1
"2013-06-04","game-01","message",1611,1
"2013-06-04","game-01","message",1614,10
"2013-06-04","game-01","message",1637,11
"2013-06-04","game-01","message",1643,2
"2013-06-04","game-01","message",1661,10
"2013-06-04","game-01","message",1669,13
"2013-06-04","game-01","message",1672,21
"2013-06-04","game-01","message",1775,2
"2013-06-04","game-01","message",1789,18
"2013-06-04","game-01","message",1793,15
"2013-06-04","game-01","message",1802,14
"2013-06-04","game-01","message",1814,1
"2013-06-04","game-01","message",1825,23
"2013-06-04","game-01","message",1834,11
"2013-06-04","game-01","message",1864,1
"2013-06-04","game-01","message",1865,2
"2013-06-04","game-01","message",1866,1
"2013-06-04","game-01","message",1867,4
"2013-06-04","game-01","message",1868,5
"2013-06-04","game-01","message",1870,11
"2013-06-04","game-01","message",1874,3
"2013-06-04","game-01","message",1875,7
"2013-06-04","game-01","message",1879,1
"2013-06-04","game-01","message",1883,3
"2013-06-04","game-01","message",1887,1
"2013-06-04","game-01","message",1889,3
"2013-06-04","game-01","message",1890,1
"2013-06-04","game-01","message",1892,1
"2013-06-04","game-01","message",1893,2
"2013-06-04","game-01","message",1896,1
"2013-06-04","game-01","message",1902,1
"2013-06-04","game-01","message",1905,1
"2013-06-04","game-01","message",1906,1
"2013-06-04","game-01","message",1907,1
"2013-06-04","game-01","message",1909,1
"2013-06-04","game-01","message",1910,43
"2013-06-04","game-01","message",1911,1
"2013-06-04","game-01","message",1912,1
"2013-06-04","game-01","message",1913,1
"2013-06-04","game-01","message",1914,9
"2013-06-04","game-01","message",1916,1
"2013-06-04","game-01","message",1917,1
"2013-06-04","game-01","message",1918,1
"2013-06-04","game-01","message",1919,10
"2013-06-04","game-01","message",1920,1
"2013-06-04","game-01","message",1921,19
"2013-06-04","game-01","message",1922,6
"2013-06-04","game-01","message",1923,1
"2013-06-04","game-01","message",1924,1
"2013-06-04","game-01","message",1925,1
