"log_date","app_name","action_name","user_id","count"
"2013-08-16","game-01","help",24,3
"2013-08-16","game-01","help",49,1
"2013-08-16","game-01","help",133,40
"2013-08-16","game-01","help",164,5
"2013-08-16","game-01","help",301,7
"2013-08-16","game-01","help",377,4
"2013-08-16","game-01","help",480,7
"2013-08-16","game-01","help",484,3
"2013-08-16","game-01","help",565,3
"2013-08-16","game-01","help",692,10
"2013-08-16","game-01","help",861,3
"2013-08-16","game-01","help",941,2
"2013-08-16","game-01","help",974,3
"2013-08-16","game-01","help",999,16
"2013-08-16","game-01","help",1143,11
"2013-08-16","game-01","help",1184,15
"2013-08-16","game-01","help",1189,10
"2013-08-16","game-01","help",1369,8
"2013-08-16","game-01","help",1481,2
"2013-08-16","game-01","help",1484,6
"2013-08-16","game-01","help",1596,2
"2013-08-16","game-01","help",1636,5
"2013-08-16","game-01","help",1870,6
"2013-08-16","game-01","help",1930,2
"2013-08-16","game-01","help",2060,10
"2013-08-16","game-01","help",2075,6
"2013-08-16","game-01","help",2087,1
"2013-08-16","game-01","help",2181,2
"2013-08-16","game-01","help",2214,5
"2013-08-16","game-01","help",2258,6
"2013-08-16","game-01","help",2344,3
"2013-08-16","game-01","help",2364,1
"2013-08-16","game-01","help",2495,12
"2013-08-16","game-01","help",2504,2
"2013-08-16","game-01","help",2678,18
"2013-08-16","game-01","help",2681,3
"2013-08-16","game-01","help",2682,3
"2013-08-16","game-01","help",2716,8
"2013-08-16","game-01","help",2737,4
"2013-08-16","game-01","help",2793,2
"2013-08-16","game-01","help",2794,1
"2013-08-16","game-01","help",2900,2
"2013-08-16","game-01","help",2949,1
"2013-08-16","game-01","help",2968,15
"2013-08-16","game-01","help",2975,22
"2013-08-16","game-01","help",3000,3
"2013-08-16","game-01","help",3003,7
"2013-08-16","game-01","help",3057,19
"2013-08-16","game-01","help",3192,4
"2013-08-16","game-01","help",3264,6
"2013-08-16","game-01","help",3376,2
"2013-08-16","game-01","help",3398,2
"2013-08-16","game-01","help",3574,4
"2013-08-16","game-01","help",3583,11
"2013-08-16","game-01","help",3624,6
"2013-08-16","game-01","help",3628,2
"2013-08-16","game-01","help",3639,5
"2013-08-16","game-01","help",3703,1
"2013-08-16","game-01","help",3772,11
"2013-08-16","game-01","help",3807,3
"2013-08-16","game-01","help",3826,2
"2013-08-16","game-01","help",3828,6
"2013-08-16","game-01","help",3839,10
"2013-08-16","game-01","help",3857,3
"2013-08-16","game-01","help",3890,2
"2013-08-16","game-01","help",3922,7
"2013-08-16","game-01","help",4056,2
"2013-08-16","game-01","help",4074,21
"2013-08-16","game-01","help",4103,3
"2013-08-16","game-01","help",4192,5
"2013-08-16","game-01","help",4232,8
"2013-08-16","game-01","help",4396,4
"2013-08-16","game-01","help",4406,19
"2013-08-16","game-01","help",4416,2
"2013-08-16","game-01","help",4421,36
"2013-08-16","game-01","help",4423,1
"2013-08-16","game-01","help",4508,8
"2013-08-16","game-01","help",4520,4
"2013-08-16","game-01","help",4524,12
"2013-08-16","game-01","help",4526,6
"2013-08-16","game-01","help",4547,3
"2013-08-16","game-01","help",4554,1
"2013-08-16","game-01","help",4564,16
"2013-08-16","game-01","help",4567,18
"2013-08-16","game-01","help",4568,19
